"taxonomy1","taxonomy2","taxonomy3","taxonomy4","taxonomy5","taxonomy6","taxonomy7","taxonomy8"
"Fungi","Ascomycota","Sordariomycetes","Microascales","Ceratocystidaceae","Berkeleyomyces","rouxiae","OTU_359"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","NA","OTU_856"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","NA","OTU_1348"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","NA","OTU_848"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_731"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","NA","NA","NA","OTU_674"
"Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis","NA","OTU_744"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","helianthinficiens","OTU_528"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Cladorrhinum","hyalocarpum","OTU_759"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_332"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_254"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_366"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","NA","OTU_454"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","NA","NA","NA","OTU_514"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","assiduum","OTU_1452"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","NA","NA","NA","OTU_716"
"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Lecythophora","canina","OTU_395"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_1757"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia","macrospora","OTU_2468"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_691"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","atramentaria","OTU_2912"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Achroiostachys","betulicola","OTU_981"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pterulaceae","Pterula","gracilis","OTU_590"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_341"
"Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Itersonilia","pannonica","OTU_539"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","NA","OTU_675"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_2840"
"Fungi","Basidiomycota","Agaricomycetes","NA","NA","NA","NA","OTU_2757"
"Fungi","Basidiobolomycota","Basidiobolomycetes","Basidiobolales","Basidiobolaceae","Basidiobolus","NA","OTU_549"
"Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Codinaeella","lambertiae","OTU_2784"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Vermispora","NA","OTU_647"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricales_fam_Incertae_sedis","Panaeolus","papilionaceus","OTU_160"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","NA","NA","OTU_424"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_951"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_367"
"Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Symmetrosporaceae","Symmetrospora","coprosmae","OTU_1163"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_766"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_2048"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_262"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","leucothites","OTU_772"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","miniglutinans","OTU_750"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys","NA","OTU_2078"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_438"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Hyalorbilia","spermatophaga","OTU_499"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","bisporus","OTU_1256"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","amoeboidea","OTU_544"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Malbranchea","albolutea","OTU_1383"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_638"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusicolla","violacea","OTU_371"
"Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Bourdotigloea","NA","OTU_1354"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","NA","OTU_426"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","NA","NA","OTU_1295"
"Fungi","Basidiomycota","NA","NA","NA","NA","NA","OTU_547"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_623"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Niesslia","mucida","OTU_482"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_600"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_950"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","calciphila","OTU_809"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","NA","NA","NA","OTU_611"
"Fungi","Ascomycota","Sordariomycetes","Sordariomycetes_ord_Incertae_sedis","Junewangiaceae","Junewangiaceae_gen_Incertae_sedis","NA","OTU_726"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","humilis","OTU_1687"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormia","NA","OTU_412"
"Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae","Cystofilobasidium","macerans","OTU_763"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_526"
"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","NA","OTU_534"
"Fungi","Basidiomycota","NA","NA","NA","NA","NA","OTU_1901"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","NA","OTU_1083"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_1057"
"Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ceratellopsis","acuminata","OTU_657"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Calloriaceae","Calloriaceae_gen_Incertae_sedis","NA","OTU_283"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_380"
"Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis","NA","OTU_464"
"Fungi","Ascomycota","Sordariomycetes","Sordariomycetes_ord_Incertae_sedis","Junewangiaceae","Sporidesmiella","NA","OTU_612"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","calidoustus","OTU_513"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_1044"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_652"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Albifimbria","verrucaria","OTU_901"
"Fungi","Sanchytriomycota","Sanchytriomycetes","Sanchytriales","Sanchytriaceae","Sanchytrium","NA","OTU_372"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","NA","NA","OTU_1280"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","NA","OTU_1170"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_516"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","NA","NA","NA","OTU_2831"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_977"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","velutipes","OTU_897"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Alternariaster","helianthi","OTU_324"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Achroiostachys","betulicola","OTU_2271"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","polysporum","OTU_661"
"Fungi","Ascomycota","Sordariomycetes","Sordariomycetes_ord_Incertae_sedis","Junewangiaceae","Junewangiaceae_gen_Incertae_sedis","NA","OTU_2780"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","byssisedum","OTU_315"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","NA","NA","OTU_1087"
"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis","Amyloporia","NA","OTU_548"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea","NA","OTU_895"
"Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Agaricomycetes_fam_Incertae_sedis","Akenomyces","costatus","OTU_602"
"Fungi","Ascomycota","Sordariomycetes","Sordariomycetes_ord_Incertae_sedis","Junewangiaceae","Junewangiaceae_gen_Incertae_sedis","NA","OTU_1298"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pseudombrophilaceae","Pseudombrophilaceae_gen_Incertae_sedis","NA","OTU_830"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","spinulosum","OTU_1379"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Calloriaceae","Calloriaceae_gen_Incertae_sedis","NA","OTU_328"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_450"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","NA","OTU_533"
"Fungi","Ascomycota","Sordariomycetes","Branch06","Branch06_fam_Incertae_sedis","Branch06_gen_Incertae_sedis","NA","OTU_1276"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Cladorrhinum","flexuosum","OTU_886"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","NA","NA","OTU_844"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_653"
"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","pisciphila","OTU_435"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_497"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_868"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_923"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Actinomortierella","capitata","OTU_651"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_887"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","NA","NA","OTU_1152"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_1353"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","NA","OTU_452"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_462"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Parastagonospora","nodorum","OTU_1198"
"Fungi","Blastocladiomycota","NA","NA","NA","NA","NA","OTU_1595"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_2285"
"Fungi","Ascomycota","Sordariomycetes","Branch06","Branch06_fam_Incertae_sedis","Branch06_gen_Incertae_sedis","NA","OTU_1342"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","NA","NA","NA","OTU_530"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_751"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_2226"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_563"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","NA","OTU_1525"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_644"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pterulaceae","Pterula","subulata","OTU_2360"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Hirsutella","tortricicola","OTU_1736"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_335"
"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","NA","OTU_398"
"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Lecythophora","NA","OTU_699"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","NA","NA","NA","OTU_1098"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Apiosordaria","NA","OTU_1587"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_312"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Arthroderma","NA","OTU_2080"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylella","arnaudii","OTU_888"
"Fungi","Ascomycota","Laboulbeniomycetes","Laboulbeniomycetes_ord_Incertae_sedis","Laboulbeniomycetes_fam_Incertae_sedis","Laboulbeniomycetes_gen_Incertae_sedis","NA","OTU_467"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_773"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","pubescens","OTU_1870"
"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","NA","OTU_520"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","disseminatus","OTU_1975"
"Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","roseus","OTU_835"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","NA","NA","OTU_735"
"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","ligniaria","OTU_728"
"Fungi","Basidiomycota","Microbotryomycetes","NA","NA","NA","NA","OTU_472"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Rhizoctonia","solani","OTU_1141"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_1396"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","bisporus","OTU_2776"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Disciseda","NA","OTU_2423"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","NA","NA","OTU_1053"
"Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophoraceae","Pyxidiophora","arvernensis","OTU_793"
