Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	2734482382	SAR324 cluster deltaproteobacterium SCGC AD-604_K18 (contamination screened)	
Bacteria	Permanent Draft	2734482799	Litoreibacter ponti DSM 100977	
Bacteria	Permanent Draft	2734482803	SAR324 cluster deltaproteobacterium SCGC AD-606_P02 (contamination screened)	
Bacteria	Permanent Draft	2737471612	Sulfitobacter guttiformis DSM 11458	
Bacteria	Permanent Draft	2737471645	Solirubrobacter pauli DSM 14954	
Bacteria	Permanent Draft	2737471708	Deltaproteobacteria bacterium SAR324 JGI 01_M13_750m (contamination screened)	
Bacteria	Permanent Draft	2737471710	Acidobacteriales bacterium JGI 01_J19_4000m (contamination screened)	
Bacteria	Permanent Draft	8101910450	Sulfitobacter sp. KE38	
Bacteria	Permanent Draft	2737472017	Variovorax sp. 54	
Bacteria	Permanent Draft	8098553834	Pseudohalocynthiibacter sp. F2068	
Bacteria	Permanent Draft	8099101949	Planktomarina sp. AH-273-A04	
Bacteria	Permanent Draft	8098445894	Ascidiaceihabitans sp. AH-141-B10	
Bacteria	Finished	8101836136	Sulfitobacter sp. W002	
Bacteria	Permanent Draft	8101699293	Ensifer sp. ENS02	
Bacteria	Permanent Draft	2738541274	Mycobacterium sp. YR708	
Bacteria	Permanent Draft	2738541281	Methylobacterium sp. GV094	
Bacteria	Permanent Draft	2738541293	Rhizobium sp. GV031	
Bacteria	Permanent Draft	2738541294	Pseudomonas sp. GV087	
Bacteria	Permanent Draft	2738541308	Rhodococcus sp. OK551	
Bacteria	Permanent Draft	2738541309	Pseudomonas sp. GV047	
Bacteria	Permanent Draft	2738541312	Rhizobium pisi DSM 30132	
Bacteria	Permanent Draft	2738541313	Rhizobium sullae DSM 14623	
Bacteria	Permanent Draft	2738541314	Rhizobium daejeonense DSM 17795	
Bacteria	Finished	2738541316	Allorhizobium pseudoryzae DSM 19479	
Bacteria	Permanent Draft	2738541317	Rhizobium halophytocola DSM 21600	
Bacteria	Permanent Draft	2738541318	Rhizobium cellulosilyticum DSM 18291	
Bacteria	Permanent Draft	2738541319	Rhizobium rosettiformans DSM 26376	
Bacteria	Permanent Draft	2738541320	Rhizobium tarimense CCTCC AB 2011011	
Bacteria	Permanent Draft	2738541322	Pseudorhizobium flavum CCTCC AB 2013042	
Bacteria	Permanent Draft	2738541323	Agrobacterium rhizogenes CGMCC 1.3747	
Bacteria	Permanent Draft	2738541324	Neorhizobium petrolearium DSM 26482	
Bacteria	Permanent Draft	2738541325	Rhizobium paknamense DSM 100301	
Bacteria	Permanent Draft	2738541328	Rhizobium leguminosarum CGMCC 1.2553	
Bacteria	Permanent Draft	2738541329	Peteryoungia aggregata DSM 1111	
Bacteria	Permanent Draft	2738541331	Rhizobium rhizoryzae DSM 29514	
Bacteria	Permanent Draft	2738541333	Rhizobium sophoriradicis CCBAU 03470	
Bacteria	Permanent Draft	2738541336	Streptomyces sp. 2233.5	
Bacteria	Permanent Draft	2738541342	Rhizobium helianthi CGMCC 1.12192	
Bacteria	Permanent Draft	2738541344	Rhizobium anhuiense CGMCC 1.12621	
Bacteria	Permanent Draft	2738541345	Rhizobium mesoamericanum DSM 28449	
Bacteria	Permanent Draft	2738541346	Rhizobium phaseoli DSM 30137	
Bacteria	Permanent Draft	2738543001	Streptomyces sp. 2323.1	
Bacteria	Permanent Draft	2738543013	Variovorax sp. BT01	
Bacteria	Permanent Draft	2738543024	Aminobacter sp. AP02	
Bacteria	Permanent Draft	2738543028	Mycobacterium sp. YR782	
Bacteria	Permanent Draft	2738543032	Methylobacterium sp. GV104	
Bacteria	Finished	8100100032	Phyllobacterium sp. T1293	
Bacteria	Finished	8111721677	Bradyrhizobium barranii apii 38S5	
Bacteria	Permanent Draft	2739367500	Rhizobium sophorae CCBAU 03386	
Bacteria	Permanent Draft	8099891507	Shimia sp. MMG029	
Bacteria	Permanent Draft	2739367578	Limnohabitans sp. JGI_MCM14ME171 (contamination screened)	
Bacteria	Permanent Draft	2739367594	Rhizobium mesosinicum LMG 24135	
Bacteria	Permanent Draft	2739367648	Streptomyces sp. 2321.6	
Bacteria	Permanent Draft	2739367652	Streptomyces sp. 94	
Bacteria	Permanent Draft	2739367693	Rhizobium herbae LMG 25718	
Bacteria	Permanent Draft	2739367694	Rhizobium vallis LMG 25295	
Bacteria	Permanent Draft	2739367696	Rhizobium alamii LMG 24466	
