"taxonomy1","taxonomy2","taxonomy3","taxonomy4","taxonomy5","taxonomy6","taxonomy7","taxonomy8"
"Bacteria","Myxococcota","Polyangia","Blfdi19","NA","NA","NA","OTU_13806"
"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","NA","NA","OTU_10140"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","NA","OTU_17308"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_15245"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_17756"
"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","NA","OTU_12823"
"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","NA","NA","OTU_15566"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_5392"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_14246"
"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","NA","NA","OTU_14010"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","naphthalenivorans","OTU_13740"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_13384"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_11392"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_12041"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola","NA","OTU_10811"
"Bacteria","Chloroflexi","P2-11E","NA","NA","NA","NA","OTU_17048"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_18086"
"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidicaldus","NA","OTU_11585"
"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","NA","NA","OTU_9407"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_13741"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","NA","OTU_14987"
"Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas","NA","OTU_18041"
"Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","NA","NA","OTU_16348"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","NA","NA","OTU_18135"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_17175"
"Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","NA","NA","OTU_15605"
"Bacteria","Chloroflexi","Ktedonobacteria","C0119","NA","NA","NA","OTU_19866"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","NA","NA","NA","OTU_15858"
"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Candidatus Nostocoida","NA","OTU_11431"
"Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","NA","NA","OTU_20378"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Pseudoflavitalea","NA","OTU_11950"
"Bacteria","Latescibacterota","NA","NA","NA","NA","NA","OTU_8453"
"Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionaceae","NA","NA","OTU_12358"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","NA","OTU_15746"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_12817"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","NA","OTU_17203"
"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","NA","OTU_10825"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_19213"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_17087"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","NA","NA","NA","OTU_19452"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","NA","NA","OTU_14250"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_18543"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","NA","OTU_11264"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_14107"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_14984"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_12744"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","NA","OTU_6154"
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinocorallia","NA","OTU_14261"
"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","NA","OTU_9145"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","NA","NA","OTU_9274"
"Bacteria","Chloroflexi","Ktedonobacteria","C0119","NA","NA","NA","OTU_10821"
"Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","NA","OTU_19192"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","NA","OTU_9629"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","NA","NA","OTU_10844"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_21162"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_15360"
"Bacteria","Planctomycetota","Pla4 lineage","NA","NA","NA","NA","OTU_12276"
"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Candidatus Berkiella","NA","OTU_17749"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_8170"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","NA","OTU_10203"
"Bacteria","Desulfobacterota","NA","NA","NA","NA","NA","OTU_9956"
"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","NA","NA","OTU_15791"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","NA","NA","OTU_8944"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade","NA","OTU_11009"
"Bacteria","Planctomycetota","OM190","NA","NA","NA","NA","OTU_19958"
"Bacteria","Planctomycetota","vadinHA49","NA","NA","NA","NA","OTU_9421"
"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Geminicoccus","NA","OTU_11088"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","27F-1492R","NA","NA","OTU_17935"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_19862"
"Bacteria","Elusimicrobiota","Lineage IIa","NA","NA","NA","NA","OTU_16595"
"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus Alysiosphaera","NA","OTU_15533"
"Bacteria","Elusimicrobiota","Lineage IIa","NA","NA","NA","NA","OTU_11820"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_14279"
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Lechevalieria","NA","OTU_6401"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus","NA","OTU_19984"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_13608"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","NA","OTU_12333"
"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","NA","NA","NA","OTU_19276"
"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","NA","NA","OTU_19520"
"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","NA","NA","OTU_8433"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Cavicella","NA","OTU_14303"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","NA","OTU_20130"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","NA","NA","OTU_12785"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_5571"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter","NA","OTU_10065"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_4449"
"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 17","NA","NA","NA","OTU_18385"
"Bacteria","Planctomycetota","Pla4 lineage","NA","NA","NA","NA","OTU_10437"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","NA","NA","OTU_14085"
"Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium","NA","OTU_13491"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_7965"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","NA","NA","OTU_14306"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","NA","OTU_19154"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","NA","NA","OTU_15977"
"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","NA","OTU_19215"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","NA","NA","OTU_21110"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_20174"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","NA","OTU_8243"
"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter","NA","OTU_10211"
"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","NA","OTU_9023"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","NA","OTU_7843"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_17253"
"Bacteria","Chloroflexi","TK10","NA","NA","NA","NA","OTU_1606"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_12059"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","NA","OTU_12850"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","NA","NA","OTU_13584"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_10353"
"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","NA","OTU_15512"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_16497"
"Bacteria","Cyanobacteria","NA","NA","NA","NA","NA","OTU_20571"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_18319"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","NA","OTU_15460"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas","NA","OTU_13121"
"Bacteria","Chloroflexi","TK10","NA","NA","NA","NA","OTU_11709"
"Bacteria","Acidobacteriota","Subgroup 22","NA","NA","NA","NA","OTU_13098"
"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","NA","OTU_3781"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","OTU_6538"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_1221"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_18717"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","NA","NA","NA","OTU_17309"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade","NA","OTU_12934"
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","NA","NA","OTU_10527"
"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","NA","NA","NA","OTU_12071"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_7774"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","NA","NA","OTU_8531"
"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","NA","NA","OTU_14884"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_18581"
"Bacteria","Planctomycetota","Pla4 lineage","NA","NA","NA","NA","OTU_16941"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","NA","NA","OTU_19805"
"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","NA","NA","OTU_17207"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","NA","OTU_14427"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","ochraceum","OTU_18475"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_12936"
"Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","NA","NA","OTU_11381"
"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","NA","NA","NA","OTU_13630"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_17022"
"Bacteria","Proteobacteria","NA","NA","NA","NA","NA","OTU_15475"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_13585"
"Bacteria","Gemmatimonadota","S0134 terrestrial group","NA","NA","NA","NA","OTU_21198"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_1554"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter","NA","OTU_21352"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","NA","OTU_14365"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_17534"
"Bacteria","Planctomycetota","OM190","NA","NA","NA","NA","OTU_15383"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","NA","NA","OTU_10249"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_19650"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","NA","OTU_13569"
"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","NA","NA","NA","OTU_20161"
"Bacteria","Actinobacteriota","Actinobacteria","0319-7L14","NA","NA","NA","OTU_11590"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_19989"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","NA","OTU_11069"
"Bacteria","Chloroflexi","KD4-96","NA","NA","NA","NA","OTU_2651"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","NA","OTU_17402"
"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","NA","OTU_11989"
"Bacteria","Chloroflexi","Dehalococcoidia","S085","NA","NA","NA","OTU_9181"
"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","NA","NA","OTU_9640"
"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Singulisphaera","NA","OTU_10686"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","NA","OTU_21244"
"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Candidatus Berkiella","NA","OTU_9189"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_16103"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","NA","NA","OTU_17429"
"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","NA","NA","OTU_10921"
"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","NA","NA","OTU_15822"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_20008"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","NA","OTU_15199"
"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Candidatus Ovatusbacter","NA","OTU_18762"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","NA","NA","OTU_15773"
"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","NA","NA","OTU_10084"
"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia","NA","OTU_11337"
"Bacteria","Firmicutes","Bacilli","NA","NA","NA","NA","OTU_19939"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","NA","OTU_21327"
"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","NA","OTU_17089"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","KD3-10","NA","OTU_7011"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_12383"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","NA","NA","OTU_17093"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_14902"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_6312"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","NA","OTU_5584"
"Bacteria","Planctomycetota","BD7-11","NA","NA","NA","NA","OTU_13728"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata","NA","OTU_15463"
"Bacteria","Planctomycetota","OM190","NA","NA","NA","NA","OTU_20820"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","NA","NA","OTU_14499"
"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Pseudofulvimonas","NA","OTU_11491"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","NA","NA","OTU_17026"
"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","NA","NA","OTU_20041"
"Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","NA","NA","OTU_13492"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","NA","NA","OTU_12274"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","NA","NA","OTU_10314"
"Bacteria","Patescibacteria","Parcubacteria","NA","NA","NA","NA","OTU_14885"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","NA","OTU_18531"
"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella","NA","OTU_15143"
"Bacteria","Actinobacteriota","MB-A2-108","NA","NA","NA","NA","OTU_13044"
"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","NA","NA","OTU_15893"
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","NA","NA","NA","OTU_10859"
"Bacteria","Actinobacteriota","Thermoleophilia","NA","NA","NA","NA","OTU_16799"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","NA","OTU_1381"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_18308"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible genus 04","NA","OTU_12609"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_2690"
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola","NA","OTU_16528"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_14297"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_11876"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata","NA","OTU_15409"
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","NA","NA","OTU_9705"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","FFCH9454","NA","NA","OTU_20165"
"Bacteria","Planctomycetota","Planctomycetes","NA","NA","NA","NA","OTU_20675"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","NA","OTU_14035"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","NA","OTU_8611"
"Bacteria","Chloroflexi","Anaerolineae","SBR1031","NA","NA","NA","OTU_16677"
"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","NA","NA","OTU_14464"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_11979"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_14259"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_13224"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","NA","NA","OTU_13615"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","malthae","OTU_7180"
"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","NA","NA","NA","OTU_10689"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","NA","OTU_1148"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_13205"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_16375"
"Bacteria","Actinobacteriota","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora","NA","OTU_5306"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3","NA","NA","OTU_14877"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","NA","NA","OTU_11224"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_16321"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_20031"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","NA","OTU_5892"
"Bacteria","Chloroflexi","Anaerolineae","SBR1031","NA","NA","NA","OTU_13880"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_11110"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","NA","OTU_18178"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055","NA","OTU_1688"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","NA","OTU_17465"
"Bacteria","Planctomycetota","Pla4 lineage","NA","NA","NA","NA","OTU_10095"
"Bacteria","Patescibacteria","Parcubacteria","NA","NA","NA","NA","OTU_15146"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_8428"
"Bacteria","Dependentiae","Babeliae","Babeliales","NA","NA","NA","OTU_17044"
"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","NA","OTU_14698"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_21090"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","NA","OTU_15518"
"Bacteria","Acidobacteriota","Acidobacteriae","Subgroup 2","NA","NA","NA","OTU_11301"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","NA","OTU_16797"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_15785"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_8102"
"Archaea","Thermoplasmatota","Thermoplasmata","NA","NA","NA","NA","OTU_12862"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_17688"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","NA","NA","OTU_14296"
"Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","NA","NA","NA","OTU_20996"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","NA","NA","OTU_19055"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_15457"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter","NA","OTU_21065"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","soli","OTU_17449"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","NA","NA","OTU_15385"
"Bacteria","Chloroflexi","Dehalococcoidia","S085","NA","NA","NA","OTU_13504"
"Bacteria","Bacteroidota","Ignavibacteria","SJA-28","NA","NA","NA","OTU_16795"
"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","NA","NA","OTU_17679"
